state,county,chg_2011,chg_2012,chg_2013,chg_2014
Missouri,"Franklin County",0.153706696094273,-0.104441729397391,0.261104323493477,0.583297205691089
Missouri,"Jefferson County",0.416489510041923,0.625877211028971,1.14843210672372,1.82094151316902
Missouri,"Lincoln County",1.02918236122208,1.48765361640604,2.49590990374006,3.20168930487387
Illinois,"Madison County",-0.290401883527306,-0.461597878803633,-0.755713341404178,-1.01083622373571
Missouri,"St. Charles County",1.26662690541909,2.3041180631649,3.72137536929415,5.27289623701402
Illinois,"St. Clair County",0.0118493941997215,-0.47064312587019,-1.10754806410522,-1.6022602719436
Missouri,"St. Louis County",0.0113118321764566,0.184793293785299,0.253965648067879,0.292505961235452
Missouri,"St. Louis city",-0.0331982436249977,-0.00626381955188635,-0.249926400120265,-0.587233082989345
Missouri,"Warren County",0.310644972780119,0.836588441546458,1.52861932150217,2.27601267185433
